Year,Quarter,Month,DayofMonth,DayOfWeek,Origin,Dest,CRSDepTime,DepDelayMinutes,CRSArrTime,ArrDelayMinutes,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2024,1,1,9,2,OGG,HNL,1220,31,1304,71.00,9,0,40,0,22
2024,1,1,16,2,OGG,HNL,1220,11,1304,16.00,11,5,0,0,0
2024,1,1,17,3,OGG,HNL,1220,0,1304,18.00,0,0,18,0,0
2024,1,1,30,2,OGG,HNL,1220,10,1304,19.00,1,9,0,0,9
2024,1,1,2,2,HNL,OGG,1122,40,1205,43.00,5,0,0,0,38
2024,1,1,3,3,HNL,OGG,1122,25,1205,27.00,8,0,0,0,19
2024,1,1,4,4,HNL,OGG,1122,26,1205,27.00,1,0,0,0,26
2024,1,1,9,2,HNL,OGG,1123,41,1207,35.00,0,0,0,0,35
2024,1,1,11,4,HNL,OGG,1123,12,1207,15.00,12,3,0,0,0
2024,1,1,8,1,KOA,HNL,1300,6,1352,34.00,3,28,0,0,3
2024,1,1,9,2,KOA,HNL,1255,21,1344,44.00,0,4,23,0,17
2024,1,1,10,3,KOA,HNL,1255,16,1344,28.00,0,0,12,0,16
2024,1,1,11,4,KOA,HNL,1255,6,1344,36.00,0,0,30,0,6
2024,1,1,12,5,KOA,HNL,1255,41,1344,48.00,18,0,0,0,30
2024,1,1,13,6,KOA,HNL,1255,20,1344,19.00,2,0,0,0,17
2024,1,1,15,1,KOA,HNL,1255,18,1344,15.00,0,0,0,0,15
2024,1,1,16,2,KOA,HNL,1255,22,1344,24.00,0,2,0,0,22
2024,1,1,17,3,KOA,HNL,1255,28,1344,40.00,4,0,12,0,24
2024,1,1,19,5,KOA,HNL,1255,13,1344,17.00,13,0,0,0,4
2024,1,1,20,6,KOA,HNL,1255,23,1344,22.00,9,0,0,0,13
2024,1,1,26,5,KOA,HNL,1255,34,1344,33.00,2,0,0,0,31
2024,1,1,29,1,KOA,HNL,1255,14,1344,25.00,5,0,11,0,9
2024,1,1,31,3,KOA,HNL,1255,6,1344,21.00,21,0,0,0,0
2024,1,1,10,3,HNL,KOA,1115,9,1204,17.00,9,8,0,0,0
2024,1,1,1,1,OGG,LIH,1239,20,1330,17.00,17,0,0,0,0
2024,1,1,2,2,OGG,LIH,1239,47,1330,40.00,0,0,0,0,40
2024,1,1,3,3,OGG,LIH,1239,22,1330,18.00,0,0,0,0,18
2024,1,1,4,4,OGG,LIH,1239,21,1330,15.00,0,0,0,0,15
2024,1,1,7,7,OGG,LIH,1239,18,1330,23.00,10,0,0,0,13
2024,1,1,9,2,OGG,LIH,1240,61,1330,90.00,55,0,0,0,35
2024,1,1,11,4,OGG,LIH,1240,15,1330,24.00,0,9,0,0,15
2024,1,1,16,2,OGG,LIH,1240,0,1330,15.00,0,15,0,0,0
2024,1,1,19,5,OGG,LIH,1240,17,1330,20.00,7,0,0,0,13
2024,1,1,28,7,OGG,LIH,1240,13,1330,15.00,15,0,0,0,0
2024,1,1,1,1,ITO,HNL,1220,26,1315,27.00,1,0,0,26,0
2024,1,1,2,2,ITO,HNL,1220,22,1315,19.00,0,0,0,19,0
2024,1,1,2,2,HNL,ITO,1155,32,1251,28.00,7,0,0,0,21
2024,1,1,8,1,HNL,ITO,1155,9,1251,18.00,0,9,0,0,9
2024,1,1,14,7,HNL,ITO,1200,31,1257,27.00,11,0,0,0,16
2024,1,1,16,2,HNL,ITO,1200,20,1257,17.00,0,0,0,0,17
2024,1,1,17,3,HNL,ITO,1200,42,1257,28.00,0,0,0,0,28
2024,1,1,8,1,LIH,HNL,1240,8,1321,31.00,7,23,0,0,1
2024,1,1,9,2,LIH,HNL,1245,31,1324,40.00,4,9,0,0,27
2024,1,1,10,3,LIH,HNL,1245,13,1324,22.00,0,9,0,0,13
2024,1,1,11,4,LIH,HNL,1245,0,1324,20.00,0,7,13,0,0
2024,1,1,29,1,LIH,HNL,1245,8,1324,21.00,0,0,18,0,3
2024,1,1,2,2,ITO,HNL,1320,42,1419,36.00,0,0,0,8,28
2024,1,1,4,4,ITO,HNL,1320,17,1419,24.00,13,0,0,0,11
2024,1,1,8,1,ITO,HNL,1320,31,1419,71.00,0,40,13,0,18
2024,1,1,11,4,ITO,HNL,1330,0,1428,30.00,0,0,30,0,0
2024,1,1,12,5,ITO,HNL,1330,7,1428,21.00,7,14,0,0,0
2024,1,1,14,7,ITO,HNL,1330,27,1428,24.00,1,0,0,0,23
2024,1,1,16,2,ITO,HNL,1330,16,1428,18.00,3,2,0,0,13
2024,1,1,17,3,ITO,HNL,1330,27,1428,50.00,3,0,23,0,24
2024,1,1,29,1,ITO,HNL,1330,0,1428,19.00,0,0,19,0,0
2024,1,1,9,2,HNL,LIH,1130,40,1213,31.00,1,0,0,0,30
2024,1,1,10,3,HNL,LIH,1130,16,1213,19.00,7,3,0,0,9
2024,1,1,31,3,HNL,LIH,1130,16,1213,23.00,23,0,0,0,0
2024,1,1,4,4,LIH,HNL,1315,17,1356,19.00,8,0,0,0,11
2024,1,1,8,1,LIH,HNL,1315,15,1356,121.00,7,106,0,0,8
2024,1,1,9,2,LIH,HNL,1320,11,1401,22.00,11,0,11,0,0
2024,1,1,11,4,LIH,HNL,1320,0,1401,49.00,0,0,49,0,0
2024,1,1,17,3,LIH,HNL,1320,20,1401,37.00,0,0,17,0,20
2024,1,1,23,2,LIH,HNL,1320,0,1401,20.00,0,20,0,0,0
2024,1,1,30,2,LIH,HNL,1320,20,1401,28.00,0,8,0,0,20
2024,1,1,9,2,OGG,HNL,1329,27,1414,30.00,1,3,0,0,26
2024,1,1,10,3,OGG,HNL,1329,12,1414,17.00,7,5,0,0,5
2024,1,1,11,4,OGG,HNL,1329,194,1414,202.00,8,0,102,0,92
2024,1,1,16,2,OGG,HNL,1329,16,1414,27.00,16,11,0,0,0
2024,1,1,17,3,OGG,HNL,1329,6,1414,23.00,0,0,19,0,4
2024,1,1,20,6,OGG,HNL,1329,22,1414,18.00,0,0,0,0,18
2024,1,1,23,2,OGG,HNL,1329,30,1414,50.00,0,20,0,0,30
2024,1,1,25,4,OGG,HNL,1329,0,1414,16.00,0,16,0,0,0
2024,1,1,4,4,HNL,OGG,1147,40,1230,50.00,50,0,0,0,0
2024,1,1,26,5,HNL,OGG,1146,42,1230,51.00,0,9,0,0,42
2024,1,1,30,2,HNL,OGG,1146,14,1230,32.00,32,0,0,0,0
2024,1,1,4,4,HNL,LIH,1200,9,1243,15.00,12,0,0,0,3
2024,1,1,14,7,HNL,LIH,1209,16,1252,16.00,16,0,0,0,0
2024,1,1,17,3,HNL,LIH,1209,27,1252,23.00,0,0,0,0,23
2024,1,1,30,2,HNL,LIH,1209,32,1252,30.00,22,0,0,0,8
2024,1,1,1,1,LIH,HNL,1400,28,1441,23.00,8,0,0,0,15
2024,1,1,2,2,LIH,HNL,1400,37,1441,30.00,0,0,0,0,30
2024,1,1,3,3,LIH,HNL,1400,17,1441,16.00,0,0,0,0,16
2024,1,1,4,4,LIH,HNL,1400,13,1441,16.00,3,0,0,0,13
2024,1,1,7,7,LIH,HNL,1400,24,1441,41.00,20,0,0,0,21
2024,1,1,8,1,LIH,HNL,1400,28,1441,83.00,0,55,28,0,0
2024,1,1,9,2,LIH,HNL,1400,89,1440,105.00,1,16,0,0,88
2024,1,1,11,4,LIH,HNL,1400,28,1440,67.00,0,0,45,0,22
2024,1,1,12,5,LIH,HNL,1400,1,1440,16.00,1,15,0,0,0
2024,1,1,15,1,LIH,HNL,1400,3,1440,16.00,3,13,0,0,0
2024,1,1,16,2,LIH,HNL,1400,12,1440,70.00,0,0,58,0,12
2024,1,1,17,3,LIH,HNL,1400,8,1440,62.00,0,0,54,0,8
2024,1,1,19,5,LIH,HNL,1400,22,1440,17.00,0,0,0,0,17
2024,1,1,22,1,LIH,HNL,1400,1,1440,20.00,0,0,19,0,1
2024,1,1,23,2,LIH,HNL,1400,4,1440,25.00,0,21,0,0,4
2024,1,1,25,4,LIH,HNL,1400,0,1440,21.00,0,0,21,0,0
2024,1,1,26,5,LIH,HNL,1400,10,1440,24.00,10,0,14,0,0
2024,1,1,28,7,LIH,HNL,1400,18,1440,18.00,5,0,0,0,13
2024,1,1,29,1,LIH,HNL,1400,6,1440,61.00,0,0,55,0,6
2024,1,1,30,2,LIH,HNL,1400,5,1440,23.00,0,18,0,0,5
2024,1,1,2,2,OGG,HNL,1325,66,1409,67.00,1,0,0,0,66
2024,1,1,7,7,OGG,HNL,1325,24,1409,23.00,3,0,0,0,20
2024,1,1,8,1,OGG,HNL,1325,24,1409,129.00,5,105,0,0,19
2024,1,1,9,2,OGG,HNL,1355,16,1440,20.00,3,4,0,0,13
2024,1,1,10,3,OGG,HNL,1355,38,1440,74.00,9,0,36,0,29
2024,1,1,11,4,OGG,HNL,1355,15,1440,28.00,0,15,13,0,0
2024,1,1,12,5,OGG,HNL,1355,13,1440,17.00,0,4,0,0,13
2024,1,1,13,6,OGG,HNL,1355,2,1440,15.00,2,13,0,0,0
2024,1,1,14,7,OGG,HNL,1355,15,1440,19.00,19,0,0,0,0
2024,1,1,19,5,OGG,HNL,1355,18,1440,20.00,6,0,0,0,14
2024,1,1,20,6,OGG,HNL,1355,8,1440,20.00,12,0,0,0,8
2024,1,1,22,1,OGG,HNL,1355,12,1440,17.00,5,0,12,0,0
2024,1,1,26,5,OGG,HNL,1355,100,1440,112.00,0,0,112,0,0
2024,1,1,29,1,OGG,HNL,1355,35,1440,55.00,5,0,41,0,9
2024,1,1,31,3,OGG,HNL,1355,19,1440,25.00,25,0,0,0,0
2024,1,1,5,5,KOA,HNL,1345,24,1437,21.00,4,0,0,0,17
2024,1,1,8,1,KOA,HNL,1345,19,1437,113.00,5,94,0,0,14
2024,1,1,9,2,KOA,HNL,1353,27,1445,32.00,0,6,5,0,21
2024,1,1,10,3,KOA,HNL,1353,11,1445,28.00,2,0,17,0,9
2024,1,1,11,4,KOA,HNL,1353,21,1445,32.00,8,11,0,0,13
2024,1,1,13,6,KOA,HNL,1353,24,1445,23.00,7,0,0,0,16
2024,1,1,14,7,KOA,HNL,1353,38,1445,32.00,0,0,0,0,32
2024,1,1,15,1,KOA,HNL,1353,19,1445,19.00,8,0,0,0,11
2024,1,1,16,2,KOA,HNL,1353,23,1445,29.00,18,0,6,0,5
2024,1,1,17,3,KOA,HNL,1353,25,1445,59.00,2,0,34,0,23
2024,1,1,21,7,KOA,HNL,1353,16,1445,15.00,15,0,0,0,0
2024,1,1,24,3,KOA,HNL,1353,45,1445,80.00,5,35,0,0,40
2024,1,1,26,5,KOA,HNL,1353,17,1445,25.00,6,0,8,0,11
2024,1,1,29,1,KOA,HNL,1353,106,1445,105.00,0,0,95,0,10
2024,1,1,5,5,HNL,KOA,1225,20,1314,18.00,18,0,0,0,0
2024,1,1,8,1,HNL,KOA,1225,20,1314,15.00,14,0,0,0,1
2024,1,1,9,2,HNL,KOA,1235,20,1323,21.00,5,0,0,0,16
2024,1,1,13,6,HNL,KOA,1235,21,1323,16.00,16,0,0,0,0
2024,1,1,14,7,HNL,KOA,1235,35,1323,33.00,33,0,0,0,0
2024,1,1,17,3,HNL,KOA,1235,27,1323,23.00,9,0,0,0,14
2024,1,1,24,3,HNL,KOA,1235,37,1323,40.00,37,3,0,0,0
2024,1,1,7,7,ITO,HNL,1430,9,1528,16.00,7,0,0,0,9
2024,1,1,8,1,ITO,HNL,1430,63,1528,74.00,0,27,32,0,15
2024,1,1,9,2,ITO,HNL,1430,50,1528,52.00,14,2,0,0,36
2024,1,1,11,4,ITO,HNL,1430,20,1528,42.00,0,0,32,0,10
2024,1,1,16,2,ITO,HNL,1430,49,1528,52.00,9,3,0,0,40
2024,1,1,17,3,ITO,HNL,1430,37,1528,58.00,4,0,21,0,33
2024,1,1,22,1,ITO,HNL,1430,0,1528,31.00,0,0,31,0,0
2024,1,1,23,2,ITO,HNL,1430,55,1528,75.00,0,20,0,0,55
2024,1,1,25,4,ITO,HNL,1430,35,1528,33.00,8,0,0,0,25
2024,1,1,26,5,ITO,HNL,1430,3,1528,66.00,0,0,63,0,3
2024,1,1,29,1,ITO,HNL,1430,71,1528,71.00,0,0,71,0,0
2024,1,1,31,3,ITO,HNL,1430,22,1528,22.00,2,0,0,0,20
2024,1,1,7,7,HNL,ITO,1300,17,1356,16.00,16,0,0,0,0
2024,1,1,8,1,HNL,ITO,1300,21,1356,20.00,0,20,0,0,0
2024,1,1,9,2,HNL,ITO,1300,31,1355,42.00,31,11,0,0,0
2024,1,1,11,4,HNL,ITO,1300,20,1355,16.00,16,0,0,0,0
2024,1,1,16,2,HNL,ITO,1300,50,1355,46.00,2,0,0,0,44
2024,1,1,17,3,HNL,ITO,1300,35,1355,39.00,0,4,0,0,35
2024,1,1,20,6,HNL,ITO,1300,17,1355,20.00,20,0,0,0,0
2024,1,1,23,2,HNL,ITO,1300,46,1355,66.00,0,20,0,0,46
2024,1,1,25,4,HNL,ITO,1300,27,1355,31.00,23,4,0,0,4
2024,1,1,31,3,HNL,ITO,1300,28,1355,26.00,26,0,0,0,0
2024,1,1,2,2,OGG,HNL,1400,22,1444,20.00,0,0,0,0,20
2024,1,1,5,5,OGG,HNL,1400,13,1444,18.00,14,0,0,0,4
2024,1,1,8,1,OGG,HNL,1400,75,1444,90.00,14,76,0,0,0
2024,1,1,2,2,HNL,OGG,1207,68,1250,69.00,8,0,0,0,61
2024,1,1,7,7,HNL,OGG,1207,27,1250,22.00,22,0,0,0,0
2024,1,1,8,1,HNL,OGG,1207,26,1250,24.00,10,0,0,0,14
2024,1,1,9,2,HNL,OGG,1210,21,1254,28.00,14,0,7,0,7
2024,1,1,11,4,HNL,OGG,1210,105,1254,104.00,104,0,0,0,0
2024,1,1,20,6,HNL,OGG,1210,23,1254,20.00,20,0,0,0,0
2024,1,1,23,2,HNL,OGG,1210,26,1254,37.00,26,11,0,0,0
2024,1,1,2,2,KOA,HNL,1415,39,1507,36.00,0,0,0,0,36
2024,1,1,4,4,KOA,HNL,1415,40,1507,40.00,0,0,0,0,40
2024,1,1,5,5,KOA,HNL,1415,14,1507,20.00,10,0,0,0,10
2024,1,1,7,7,KOA,HNL,1415,22,1507,20.00,8,0,0,0,12
2024,1,1,8,1,KOA,HNL,1415,9,1507,118.00,2,116,0,0,0
2024,1,1,10,3,KOA,HNL,1418,5,1510,47.00,5,0,42,0,0
2024,1,1,11,4,KOA,HNL,1418,2,1510,37.00,2,0,35,0,0
2024,1,1,14,7,KOA,HNL,1418,19,1510,22.00,17,0,0,0,5
2024,1,1,19,5,KOA,HNL,1418,2,1510,15.00,15,0,0,0,0
2024,1,1,23,2,KOA,HNL,1418,0,1510,27.00,0,27,0,0,0
2024,1,1,24,3,KOA,HNL,1418,1,1510,15.00,1,14,0,0,0
2024,1,1,26,5,KOA,HNL,1418,29,1510,100.00,0,0,71,0,29
2024,1,1,29,1,KOA,HNL,1418,7,1510,99.00,0,0,99,0,0
2024,1,1,30,2,KOA,HNL,1418,10,1510,49.00,0,39,0,0,10
2024,1,1,1,1,LIH,HNL,1444,30,1525,26.00,10,0,0,0,16
2024,1,1,2,2,LIH,HNL,1444,31,1525,29.00,0,0,0,0,29
2024,1,1,5,5,LIH,HNL,1444,20,1525,23.00,17,0,0,0,6
2024,1,1,7,7,LIH,HNL,1444,25,1525,30.00,16,0,0,0,14
2024,1,1,8,1,LIH,HNL,1444,63,1525,112.00,0,49,63,0,0
2024,1,1,9,2,LIH,HNL,1440,27,1520,61.00,11,0,34,0,16
2024,1,1,10,3,LIH,HNL,1440,15,1520,64.00,5,0,49,0,10
2024,1,1,11,4,LIH,HNL,1440,32,1520,41.00,0,0,20,0,21
2024,1,1,12,5,LIH,HNL,1440,19,1520,25.00,6,6,0,0,13
2024,1,1,15,1,LIH,HNL,1440,8,1520,24.00,0,16,5,0,3
2024,1,1,16,2,LIH,HNL,1440,23,1520,33.00,0,10,17,0,6
2024,1,1,17,3,LIH,HNL,1440,9,1520,38.00,0,0,29,0,9
2024,1,1,22,1,LIH,HNL,1440,0,1520,55.00,0,0,55,0,0
2024,1,1,23,2,LIH,HNL,1440,5,1520,17.00,0,12,0,0,5
2024,1,1,24,3,LIH,HNL,1440,0,1520,28.00,0,28,0,0,0
2024,1,1,25,4,LIH,HNL,1440,7,1520,31.00,1,0,24,0,6
2024,1,1,26,5,LIH,HNL,1440,86,1520,109.00,0,0,81,0,28
2024,1,1,28,7,LIH,HNL,1440,21,1520,31.00,5,10,0,0,16
2024,1,1,30,2,LIH,HNL,1440,6,1520,36.00,0,30,0,0,6
2024,1,1,31,3,LIH,HNL,1440,22,1520,20.00,0,0,0,0,20
2024,1,1,1,1,OGG,HNL,1440,25,1524,29.00,24,0,0,0,5
2024,1,1,2,2,OGG,HNL,1440,24,1524,25.00,3,0,0,0,22
2024,1,1,8,1,OGG,HNL,1440,31,1524,77.00,0,77,0,0,0
2024,1,1,9,2,OGG,HNL,1426,58,1513,66.00,12,8,0,0,46
2024,1,1,10,3,OGG,HNL,1426,0,1513,36.00,0,0,36,0,0
2024,1,1,11,4,OGG,HNL,1426,56,1513,63.00,0,7,56,0,0
2024,1,1,16,2,OGG,HNL,1426,38,1513,38.00,21,0,0,0,17
2024,1,1,17,3,OGG,HNL,1426,0,1513,30.00,0,0,30,0,0
2024,1,1,25,4,OGG,HNL,1426,0,1513,31.00,0,0,31,0,0
2024,1,1,26,5,OGG,HNL,1426,200,1513,204.00,34,0,159,0,11
2024,1,1,29,1,OGG,HNL,1426,0,1513,78.00,0,78,0,0,0
2024,1,1,30,2,OGG,HNL,1426,87,1513,96.00,32,9,0,0,55
2024,1,1,31,3,OGG,HNL,1426,0,1513,18.00,0,0,18,0,0
2024,1,1,1,1,HNL,OGG,1310,19,1354,21.00,21,0,0,0,0
2024,1,1,2,2,HNL,OGG,1310,11,1354,38.00,35,0,0,0,3
2024,1,1,8,1,HNL,OGG,1310,20,1354,16.00,16,0,0,0,0
2024,1,1,9,2,HNL,OGG,1300,58,1344,58.00,58,0,0,0,0
2024,1,1,11,4,HNL,OGG,1300,18,1344,18.00,18,0,0,0,0
2024,1,1,16,2,HNL,OGG,1300,32,1344,29.00,19,0,0,0,10
2024,1,1,26,5,HNL,OGG,1300,16,1344,28.00,13,0,0,0,15
2024,1,1,30,2,HNL,OGG,1300,45,1344,67.00,10,22,0,0,35
2024,1,1,1,1,HNL,LIH,1330,10,1413,19.00,19,0,0,0,0
2024,1,1,2,2,HNL,LIH,1330,33,1413,32.00,5,0,0,0,27
2024,1,1,7,7,HNL,LIH,1330,0,1413,17.00,17,0,0,0,0
2024,1,1,8,1,HNL,LIH,1330,5,1413,19.00,5,14,0,0,0
2024,1,1,9,2,HNL,LIH,1325,13,1410,18.00,13,5,0,0,0
2024,1,1,11,4,HNL,LIH,1325,9,1410,23.00,9,14,0,0,0
2024,1,1,12,5,HNL,LIH,1325,9,1410,15.00,11,0,0,0,4
2024,1,1,17,3,HNL,LIH,1325,18,1410,16.00,6,0,0,0,10
2024,1,1,26,5,HNL,LIH,1325,11,1410,29.00,9,0,18,0,2
2024,1,1,28,7,HNL,LIH,1325,6,1410,18.00,6,12,0,0,0
2024,1,1,31,3,HNL,LIH,1325,15,1410,25.00,25,0,0,0,0
2024,1,1,4,4,OGG,HNL,1550,24,1634,26.00,11,0,0,0,15
2024,1,1,6,6,OGG,HNL,1550,29,1634,26.00,4,0,0,0,22
2024,1,1,7,7,OGG,HNL,1550,29,1634,25.00,4,0,0,0,21
2024,1,1,11,4,OGG,HNL,1545,37,1630,102.00,0,0,102,0,0
2024,1,1,12,5,OGG,HNL,1545,29,1630,25.00,0,0,0,0,25
2024,1,1,15,1,OGG,HNL,1545,98,1630,98.00,3,0,0,0,95
2024,1,1,18,4,OGG,HNL,1545,31,1630,21.00,0,0,0,0,21
2024,1,1,19,5,OGG,HNL,1545,35,1630,30.00,7,0,0,0,23
2024,1,1,22,1,OGG,HNL,1545,10,1630,33.00,0,23,0,0,10
2024,1,1,25,4,OGG,HNL,1545,27,1630,30.00,11,3,0,0,16
2024,1,1,26,5,OGG,HNL,1545,47,1630,53.00,6,0,7,0,40
2024,1,1,27,6,OGG,HNL,1545,22,1630,28.00,5,6,0,0,17
2024,1,1,9,2,HNL,OGG,1358,35,1442,36.00,35,1,0,0,0
2024,1,1,10,3,HNL,OGG,1358,20,1442,34.00,20,14,0,0,0
2024,1,1,12,5,HNL,OGG,1358,4,1442,19.00,4,15,0,0,0
2024,1,1,16,2,HNL,OGG,1358,32,1442,33.00,4,1,0,0,28
2024,1,1,23,2,HNL,OGG,1358,15,1442,30.00,15,15,0,0,0
2024,1,1,26,5,HNL,OGG,1358,1,1442,21.00,1,0,20,0,0
2024,1,1,30,2,HNL,OGG,1358,27,1442,27.00,27,0,0,0,0
2024,1,1,8,1,KOA,HNL,1455,41,1547,75.00,15,60,0,0,0
2024,1,1,10,3,KOA,HNL,1455,25,1547,26.00,10,1,0,0,15
2024,1,1,11,4,KOA,HNL,1455,44,1547,70.00,0,0,26,0,44
2024,1,1,13,6,KOA,HNL,1455,15,1547,16.00,1,0,0,0,15
2024,1,1,15,1,KOA,HNL,1455,6,1547,16.00,3,10,0,0,3
2024,1,1,16,2,KOA,HNL,1455,4,1547,16.00,0,0,12,0,4
2024,1,1,17,3,KOA,HNL,1455,19,1547,20.00,1,0,7,0,12
2024,1,1,20,6,KOA,HNL,1455,31,1547,35.00,4,0,0,0,31
2024,1,1,23,2,KOA,HNL,1455,0,1547,25.00,0,25,0,0,0
2024,1,1,24,3,KOA,HNL,1455,9,1547,25.00,0,16,9,0,0
2024,1,1,25,4,KOA,HNL,1455,0,1547,21.00,0,0,21,0,0
2024,1,1,26,5,KOA,HNL,1455,14,1547,68.00,0,0,67,0,1
2024,1,1,29,1,KOA,HNL,1455,3,1547,72.00,0,69,0,0,3
2024,1,1,30,2,KOA,HNL,1455,0,1547,18.00,0,18,0,0,0
2024,1,1,9,2,HNL,KOA,1330,22,1418,21.00,21,0,0,0,0
2024,1,1,10,3,HNL,KOA,1330,23,1418,22.00,7,0,0,0,15
2024,1,1,11,4,HNL,KOA,1330,54,1418,53.00,14,0,0,0,39
2024,1,1,13,6,HNL,KOA,1330,13,1418,22.00,22,0,0,0,0
2024,1,1,17,3,HNL,KOA,1330,23,1418,19.00,0,0,0,0,19
2024,1,1,20,6,HNL,KOA,1330,36,1418,40.00,40,0,0,0,0
2024,1,1,31,3,HNL,KOA,1330,9,1418,20.00,20,0,0,0,0
2024,1,1,8,1,HNL,OGG,1400,14,1444,34.00,0,34,0,0,0
2024,1,1,4,4,KOA,HNL,1530,16,1622,21.00,8,0,12,0,1
2024,1,1,8,1,KOA,HNL,1530,49,1622,62.00,0,18,0,0,44
2024,1,1,9,2,KOA,HNL,1540,47,1631,48.00,0,1,0,0,47
2024,1,1,10,3,KOA,HNL,1540,23,1631,20.00,0,0,0,0,20
2024,1,1,11,4,KOA,HNL,1540,8,1631,53.00,0,0,45,0,8
2024,1,1,12,5,KOA,HNL,1540,4,1631,18.00,14,0,0,0,4
2024,1,1,16,2,KOA,HNL,1540,21,1631,24.00,0,3,0,0,21
2024,1,1,17,3,KOA,HNL,1540,42,1631,49.00,7,0,0,0,42
2024,1,1,22,1,KOA,HNL,1540,27,1631,38.00,11,0,0,0,27
2024,1,1,23,2,KOA,HNL,1540,38,1631,48.00,4,10,0,0,34
2024,1,1,26,5,KOA,HNL,1540,26,1631,33.00,7,0,0,0,26
2024,1,1,29,1,KOA,HNL,1540,42,1631,112.00,0,70,2,0,40
2024,1,1,2,2,ITO,HNL,1600,28,1657,25.00,25,0,0,0,0
2024,1,1,7,7,ITO,HNL,1600,13,1657,22.00,12,0,0,0,10
2024,1,1,8,1,ITO,HNL,1600,29,1657,41.00,1,12,0,0,28
2024,1,1,9,2,ITO,HNL,1530,2,1628,27.00,0,0,25,0,2
2024,1,1,11,4,ITO,HNL,1530,0,1628,39.00,0,0,39,0,0
2024,1,1,16,2,ITO,HNL,1530,19,1628,19.00,1,0,0,0,18
2024,1,1,22,1,ITO,HNL,1530,33,1628,40.00,14,7,0,0,19
2024,1,1,23,2,ITO,HNL,1530,8,1628,18.00,10,0,0,0,8
2024,1,1,24,3,ITO,HNL,1530,4,1628,18.00,4,14,0,0,0
2024,1,1,26,5,ITO,HNL,1530,31,1628,30.00,0,0,18,0,12
2024,1,1,29,1,ITO,HNL,1530,42,1628,82.00,0,40,29,0,13
2024,1,1,1,1,HNL,ITO,1430,18,1526,15.00,15,0,0,0,0
2024,1,1,4,4,HNL,ITO,1430,18,1526,15.00,15,0,0,0,0
2024,1,1,7,7,HNL,ITO,1430,2,1526,15.00,15,0,0,0,0
2024,1,1,8,1,HNL,ITO,1430,31,1526,33.00,22,11,0,0,0
2024,1,1,12,5,HNL,ITO,1400,4,1455,20.00,4,16,0,0,0
2024,1,1,13,6,HNL,ITO,1400,8,1455,15.00,8,7,0,0,0
2024,1,1,16,2,HNL,ITO,1400,24,1455,24.00,11,0,0,0,13
2024,1,1,22,1,HNL,ITO,1400,0,1455,25.00,0,25,0,0,0
2024,1,1,23,2,HNL,ITO,1400,0,1455,18.00,0,18,0,0,0
2024,1,1,26,5,HNL,ITO,1400,2,1455,19.00,2,0,17,0,0
2024,1,1,29,1,HNL,ITO,1400,17,1455,19.00,2,0,0,0,17
2024,1,1,31,3,HNL,ITO,1400,16,1455,20.00,13,0,0,0,7
2024,1,1,2,2,HNL,LIH,1402,21,1445,20.00,13,0,0,0,7
2024,1,1,7,7,HNL,LIH,1402,1,1445,27.00,27,0,0,0,0
2024,1,1,9,2,HNL,LIH,1408,37,1450,41.00,0,4,0,0,37
2024,1,1,12,5,HNL,LIH,1408,7,1450,21.00,7,14,0,0,0
2024,1,1,17,3,HNL,LIH,1408,1,1450,15.00,1,14,0,0,0
2024,1,1,21,7,HNL,LIH,1408,10,1450,19.00,19,0,0,0,0
2024,1,1,22,1,HNL,LIH,1408,0,1450,15.00,0,0,15,0,0
2024,1,1,23,2,HNL,LIH,1408,12,1450,22.00,12,10,0,0,0
2024,1,1,26,5,HNL,LIH,1408,6,1450,27.00,6,0,21,0,0
2024,1,1,31,3,HNL,LIH,1408,10,1450,15.00,15,0,0,0,0
2024,1,1,2,2,LIH,HNL,1545,21,1626,18.00,0,0,0,0,18
2024,1,1,4,4,LIH,HNL,1545,26,1626,19.00,0,0,0,0,19
2024,1,1,8,1,LIH,HNL,1545,32,1626,75.00,0,43,4,0,28
2024,1,1,9,2,LIH,HNL,1550,17,1630,30.00,1,13,0,0,16
2024,1,1,11,4,LIH,HNL,1550,52,1630,94.00,1,0,42,0,51
2024,1,1,12,5,LIH,HNL,1550,16,1630,20.00,5,0,0,0,15
2024,1,1,17,3,LIH,HNL,1550,34,1630,41.00,0,0,15,0,26
2024,1,1,22,1,LIH,HNL,1550,13,1630,22.00,0,9,0,0,13
2024,1,1,23,2,LIH,HNL,1550,23,1630,34.00,0,11,0,0,23
2024,1,1,24,3,LIH,HNL,1550,0,1630,19.00,0,0,19,0,0
2024,1,1,26,5,LIH,HNL,1550,42,1630,58.00,1,0,41,0,16
2024,1,1,29,1,LIH,HNL,1550,364,1630,381.00,364,17,0,0,0
2024,1,1,30,2,LIH,HNL,1550,23,1630,19.00,0,0,0,0,19
2024,1,1,1,1,HNL,OGG,1435,16,1519,15.00,6,0,0,0,9
2024,1,1,4,4,HNL,OGG,1435,20,1519,16.00,1,0,0,0,15
2024,1,1,6,6,HNL,OGG,1435,26,1519,23.00,23,0,0,0,0
2024,1,1,7,7,HNL,OGG,1435,23,1519,22.00,16,0,0,0,6
2024,1,1,11,4,HNL,OGG,1430,33,1515,26.00,1,0,0,0,25
